customer_id,age,gender,region,acquisition_channel,tenure_months,annual_income,monthly_spend,purchase_frequency,complaints_last_6m,support_tickets,discount_usage_ratio,satisfaction_score,churn,high_purchase_intent,segment
1017,37,Male,East,Partner,60,49856.14,717.39,6,1,0,0.166,4.81,0,1,1
1018,43,Male,East,Online,50,57821.14,375.41,5,0,1,0.263,5.0,0,1,3
1019,20,Female,West,Retail,58,85986.59,923.48,7,1,2,0.598,4.32,0,1,1
1020,24,Male,East,Online,29,90488.91,506.39,3,0,0,0.953,4.45,0,1,2
1021,20,Male,West,Retail,15,74288.55,485.23,3,0,0,0.732,5.0,0,1,2
1022,21,Female,West,Online,17,65958.36,581.68,3,1,1,0.797,4.84,0,1,2
1023,63,Male,North,Partner,44,84036.89,968.13,5,0,2,0.608,5.0,0,1,1
1024,61,Female,North,Online,38,55394.84,643.7,1,1,3,0.371,3.97,0,0,0
1025,60,Female,West,Online,6,52963.05,643.83,4,0,3,0.962,4.17,0,1,2
1026,20,Male,North,Retail,15,57677.6,530.56,7,0,2,0.081,5.0,0,1,2
1027,22,Female,North,Retail,69,42383.14,600.02,3,1,1,0.809,4.07,0,1,3
1028,32,Female,West,Retail,52,56849.83,740.96,3,0,2,0.258,4.53,0,0,1
1029,47,Female,North,Retail,54,39886.66,553.23,6,0,1,0.608,5.0,0,1,3
1030,35,Female,North,Online,14,78450.14,533.71,5,0,2,0.982,4.69,0,1,2
1031,43,Female,North,Retail,5,69786.37,608.39,4,0,1,0.842,5.0,0,1,2
1032,26,Female,South,Online,21,59310.604999999996,954.36,1,0,0,0.85,3.89,0,1,0
1033,56,Female,East,Online,61,30672.91,485.68,2,0,2,0.823,4.47,0,1,3
1034,34,Male,East,Partner,36,94230.55,355.65,2,0,1,0.454,5.0,0,0,3
1035,21,Female,West,Retail,56,31695.44,296.15,1,2,2,0.393,4.14,0,0,3
1036,56,Female,East,Online,35,38430.45,300.02,3,0,0,0.519,4.55,0,1,2
1037,64,Female,West,Online,35,48825.21,361.29,4,1,3,0.285,4.51,0,1,2
1038,18,Male,North,Partner,43,83538.97,1016.76,4,0,2,0.478,4.52,0,1,1
1039,40,Male,South,Online,69,64060.32,533.71,4,0,1,0.127,5.0,0,1,3
1040,61,Female,South,Online,32,55611.07,452.0,5,0,2,0.893,5.0,0,1,2
1041,54,Female,North,Online,43,45732.71,527.04,2,0,2,0.736,4.01,0,1,0
1042,62,Male,West,Online,66,35233.17,400.39,6,0,3,0.062,4.68,0,1,3
1043,39,Male,North,Online,27,80387.29,413.09,5,0,1,0.66,4.88,0,1,2
1044,37,Male,South,Partner,60,74375.51,756.18,4,1,0,0.759,4.58,0,1,1
1045,54,Female,South,Online,38,84344.11,762.59,5,0,5,0.862,4.51,0,1,1
1046,25,Male,North,Online,63,67142.73,1005.32,2,0,2,0.329,4.33,0,0,1
1047,30,Female,West,Retail,34,15000.0,221.73,2,1,2,0.631,4.3,0,1,3
1048,49,Male,North,Retail,45,37597.51,593.27,5,1,2,0.276,3.88,0,1,1
1049,52,Male,North,Retail,23,68367.68,396.55,4,0,0,0.849,4.47,0,1,2
1050,24,Male,South,Retail,46,53345.09,647.46,4,0,1,0.875,4.49,0,1,1
1051,44,Female,North,Retail,24,49940.84,491.15,3,2,0,0.077,4.0,0,0,0
1052,36,Female,West,Retail,44,40141.92,514.04,4,1,3,0.285,3.98,0,1,3
1053,44,Female,North,Retail,57,77056.61,725.91,2,0,3,0.103,4.91,0,0,3
1054,67,Female,South,Retail,31,68211.47,421.2,4,0,1,0.399,4.14,0,1,2
1055,21,Male,South,Retail,31,69021.44,322.28,3,2,0,0.005,3.08,0,0,0
1056,69,Female,North,Online,23,48595.16,593.52,2,1,1,0.783,5.0,0,1,2
1057,41,Male,North,Retail,52,63173.18,832.46,3,1,0,0.431,3.89,0,0,1
1058,58,Male,East,Retail,43,35920.23,272.69,2,1,1,0.534,4.72,0,1,3
1059,40,Male,North,Online,37,57663.1,628.3,1,0,0,0.743,4.85,0,1,3
1060,34,Male,North,Retail,2,15000.0,162.81,2,1,3,0.712,3.62,0,0,0
1061,58,Female,South,Online,8,31773.91,291.11,3,0,2,0.315,4.42,0,0,2
1062,53,Female,South,Online,1,54198.39,354.74,3,1,0,0.783,4.16,0,1,2
1063,25,Female,South,Retail,61,102752.13,1370.91,3,0,1,0.641,4.75,0,1,1
1064,54,Female,West,Online,61,27586.62,381.92,2,0,0,0.218,4.22,0,0,3
1065,57,Female,South,Online,5,59310.604999999996,406.94,3,1,0,0.029,4.21,0,0,2
1066,38,Male,East,Online,4,63901.95,635.74,3,0,2,0.756,4.47,0,1,2
1067,66,Male,West,Retail,56,91849.61,1083.07,4,2,1,0.166,4.47,0,1,1
1068,51,Male,North,Online,38,63639.1,343.51,1,1,2,0.113,3.83,0,0,0
1069,35,Female,East,Retail,22,72638.55,935.52,6,2,3,0.42,3.37,0,0,1
1070,18,Other,South,Retail,44,53923.13,400.62,4,0,1,0.922,4.35,0,1,3
1071,53,Male,East,Retail,17,50808.81,615.92,3,1,2,0.718,4.32,0,1,2
1072,28,Female,North,Partner,15,61479.32,775.26,2,1,0,0.798,3.36,0,0,0
1073,57,Female,South,Retail,27,48150.79,525.84,1,0,4,0.27,4.83,0,0,2
1074,45,Female,North,Online,64,73036.85,736.42,2,0,2,0.835,4.45,0,1,3
1075,42,Female,West,Partner,55,31087.11,237.03,3,0,2,0.415,4.71,0,0,3
1076,26,Female,East,Online,14,76019.77,597.94,2,0,2,0.979,4.55,0,1,2
1077,54,Female,North,Online,40,60707.63,653.13,4,0,1,0.57,4.29,0,1,1
1078,26,Female,East,Online,63,56135.02,533.71,1,1,1,0.606,3.58,0,0,3
1079,39,Male,West,Retail,68,30426.28,259.7,2,1,1,0.915,3.82,0,1,3
1080,61,Female,East,Online,55,42363.8,651.66,1,0,2,0.948,3.64,0,0,0
1081,65,Male,South,Retail,10,81575.73,556.34,2,0,3,0.018,4.53,0,0,2
1082,69,Female,West,Online,18,56245.22,405.33,6,1,3,0.232,4.13,0,1,2
1083,67,Male,North,Online,16,65011.17,394.31,4,0,3,0.614,3.69,0,0,0
1084,46,Male,North,Online,11,44168.42,446.81,2,1,2,0.004,3.78,0,0,0
1085,28,Male,North,Retail,13,59477.02,493.68,3,0,1,0.318,4.9,0,0,2
1086,61,Male,West,Online,23,35301.26,419.48,4,1,0,0.196,5.0,0,1,2
1087,59,Male,East,Online,40,61797.88,596.06,1,2,0,0.523,3.21,0,0,0
1088,69,Male,East,Online,29,66671.54,264.34,2,0,2,0.597,4.33,0,1,0
1089,51,Male,East,Online,30,65771.07,570.08,4,0,0,0.189,4.22,0,1,2
1090,25,Male,South,Retail,18,43735.47,192.9,2,1,2,0.536,3.24,0,0,0
1091,44,Female,North,Online,11,53843.08,640.57,1,0,6,0.397,4.95,0,0,2
1092,41,Female,West,Online,71,69669.49,419.28,6,2,1,0.991,3.5,0,0,3
1093,61,Female,West,Retail,43,56194.12,533.71,2,1,1,0.065,4.93,0,0,3
1094,38,Male,North,Online,17,54828.5,462.56,5,1,3,0.841,3.83,0,1,2
1095,35,Male,North,Online,58,94262.42,583.71,6,0,3,0.999,4.41,0,1,1
1096,22,Female,East,Retail,59,42882.2,453.91,3,0,1,0.542,3.92,0,1,3
1097,61,Male,North,Retail,69,79447.53,711.71,1,0,1,0.681,5.0,0,1,3
1098,57,Male,East,Retail,12,39215.75,525.79,4,0,2,0.128,5.0,0,1,2
1099,20,Female,West,Online,46,71786.06,359.97,4,1,1,0.351,3.94,0,1,3
1100,40,Female,South,Online,70,72746.75,801.3,0,1,2,0.181,3.95,0,0,3
1101,42,Male,South,Online,58,50813.43,629.43,2,0,2,0.583,4.77,0,1,3
1102,42,Female,West,Online,17,59310.604999999996,204.25,1,1,2,0.942,3.8,0,1,0
1103,65,Male,South,Online,64,24532.2,334.7,6,0,4,0.03,5.0,0,1,3
1104,25,Female,North,Partner,30,48927.96,648.95,2,0,1,0.494,4.47,0,0,2
1105,33,Male,North,Retail,35,69471.94,827.36,4,0,2,0.724,4.28,0,1,1
1106,27,Male,West,Online,40,40602.69,570.96,5,2,0,0.431,4.33,0,0,2
1107,30,Female,West,Online,55,61745.07,763.51,1,1,2,0.539,3.39,0,0,0
1108,65,Male,North,Retail,9,33424.26,257.92,5,2,3,0.453,4.1,0,1,2
1109,66,Female,West,Online,39,55790.01,755.21,5,0,2,0.597,4.71,0,1,1
1110,20,Male,North,Online,58,39353.21,287.55,3,2,1,0.069,4.28,0,0,3
1111,50,Female,North,Online,39,58596.35,581.93,6,0,1,0.547,4.44,0,1,2
1112,30,Female,South,Retail,20,50980.57,598.71,4,1,0,0.512,3.53,0,0,0
1113,28,Female,South,Retail,4,38573.41,469.81,2,0,2,0.182,4.19,0,0,0
1114,33,Female,West,Online,39,59310.604999999996,633.21,5,0,1,0.535,5.0,0,1,2
1115,28,Male,East,Online,50,43185.18,222.01,3,1,3,0.463,3.58,0,0,0
1116,43,Female,North,Retail,40,36349.36,471.87,4,1,1,0.593,4.25,0,1,3
1117,69,Male,East,Retail,70,79489.42,538.07,2,0,0,0.564,3.39,0,0,3
1118,48,Female,West,Retail,43,53516.85,659.19,5,0,2,0.405,4.33,0,1,1
1119,55,Female,East,Online,37,20359.94,287.67,2,3,2,0.781,3.18,0,0,0
1120,43,Female,North,Retail,4,48780.95,256.24,1,1,5,0.357,3.97,0,0,0
1121,18,Female,North,Partner,40,76464.81,968.22,1,0,2,0.475,4.23,0,0,1
1122,22,Female,South,Retail,12,46295.54,389.83,6,1,2,0.426,3.53,0,0,0
1123,31,Male,South,Online,52,86959.39,839.13,4,1,3,0.486,3.78,0,0,1
1124,30,Female,South,Retail,12,44580.08,604.27,3,0,1,0.8,4.47,0,1,2
1125,61,Female,North,Online,65,69061.35,823.56,2,0,0,0.71,4.1,0,1,1
1126,61,Male,North,Online,22,78659.49,748.94,4,0,0,0.042,4.27,0,1,1
1127,62,Female,East,Online,31,68103.49,263.99,3,0,5,0.495,4.75,0,0,2
1128,51,Male,West,Partner,11,35259.11,209.22,3,0,1,0.125,4.26,0,0,2
1129,46,Male,East,Online,15,43035.57,175.36,3,0,2,0.729,4.71,0,1,2
1130,51,Male,South,Retail,66,81061.28,643.49,4,0,2,0.987,4.45,0,1,3
1131,39,Male,West,Online,21,45516.99,331.87,3,0,2,0.619,3.88,0,1,0
1132,52,Female,East,Online,37,77562.18,743.08,4,0,1,0.38,4.45,0,1,1
1133,59,Female,East,Online,70,52254.88,661.3,4,1,2,0.072,4.34,0,1,3
1134,57,Female,East,Retail,45,62545.87,533.71,2,1,2,0.333,4.96,0,0,3
1135,49,Female,West,Online,3,35050.07,332.11,2,0,0,0.525,4.21,0,1,0
1136,21,Male,East,Online,26,49051.18,669.64,4,2,1,0.881,3.88,0,1,0
1137,55,Male,East,Online,28,44244.49,271.76,2,0,1,0.513,4.97,0,1,2
1138,37,Male,East,Online,20,64060.79,669.15,1,0,2,0.984,5.0,0,1,2
1139,56,Female,West,Online,18,59310.604999999996,533.71,2,0,4,0.369,3.96,0,0,0
1140,46,Male,West,Online,36,68327.7,644.16,2,0,2,0.0,4.36,0,0,3
1141,63,Female,South,Online,27,51170.59,592.89,3,1,1,0.629,4.78,0,1,2
1142,35,Female,East,Partner,21,43255.86,182.28,1,0,1,0.219,4.73,0,0,2
1143,66,Female,North,Online,30,63289.12,461.36,1,0,2,0.244,4.91,0,0,3
1144,61,Female,East,Online,25,41467.4,546.86,1,0,3,0.017,4.9,0,0,2
1145,35,Male,West,Online,17,79411.61,458.29,4,0,1,0.531,4.9,0,1,2
1146,43,Female,East,Online,33,57938.6,670.71,3,0,2,0.248,4.56,0,0,1
1147,45,Female,South,Retail,67,54129.57,593.93,2,1,0,0.994,3.91,0,1,3
1148,57,Female,East,Online,36,68319.16,382.06,1,0,2,0.836,4.27,0,1,3
1149,53,Female,South,Online,43,58625.44,706.4,4,0,3,0.721,4.37,0,1,1
1150,62,Female,South,Retail,70,30155.07,338.03,6,1,2,0.354,4.89,0,1,3
1151,37,Other,North,Online,44,59310.604999999996,276.57,6,1,1,0.072,4.46,0,1,2
1152,44,Male,East,Partner,16,79038.76,1048.83,4,0,0,0.669,4.79,0,1,1
1153,40,Female,North,Partner,29,61509.92,549.44,2,1,0,0.022,3.75,0,0,0
1154,65,Female,South,Online,35,29731.78,368.3,2,0,2,0.442,5.0,0,0,3
1155,33,Male,West,Online,34,66338.02,396.51,2,1,1,0.053,3.79,0,0,0
1156,48,Female,West,Online,11,49933.34,255.73,2,0,0,0.56,4.46,0,1,2
1157,24,Male,South,Online,8,44259.0,483.85,9,2,3,0.56,4.66,0,1,2
1158,62,Female,West,Online,25,39392.29,449.4,6,1,0,0.531,4.89,0,1,2
1159,37,Male,North,Retail,65,77998.73,615.94,1,1,1,0.715,3.7,0,0,3
1160,35,Male,West,Online,51,24621.03,315.35,1,0,1,0.228,3.93,0,0,3
1161,48,Female,South,Online,60,44924.42,481.99,2,1,3,0.242,3.91,0,0,3
1162,43,Male,West,Online,13,62162.28,442.78,4,1,0,0.416,4.06,0,1,2
1163,62,Male,West,Partner,30,88410.54,1037.13,5,1,1,0.703,3.59,0,0,1
1164,45,Male,East,Partner,42,69969.45,708.95,4,0,1,0.117,4.24,0,1,1
1165,44,Female,East,Online,31,44771.56,432.55,2,0,2,0.886,3.07,0,0,0
1166,23,Female,East,Retail,30,87528.36,999.45,3,0,0,0.252,5.0,0,0,1
1167,19,Female,North,Online,26,35607.78,365.72,2,1,1,0.128,4.59,0,0,2
1168,38,Male,North,Retail,4,64776.05,829.61,4,1,0,0.599,5.0,0,1,2
1169,69,Female,South,Retail,61,68780.12,894.94,3,0,1,0.276,4.75,0,0,1
1170,65,Male,South,Retail,67,44139.92,445.3,5,0,0,0.409,4.53,0,1,3
1171,50,Female,East,Online,6,72556.67,590.18,7,2,1,0.061,4.58,0,1,2
1172,50,Male,South,Online,30,50749.98,533.71,5,0,1,0.465,4.32,0,1,2
1173,38,Male,East,Partner,37,72512.56,941.3,5,0,4,0.304,3.77,0,0,1
1174,27,Male,North,Online,56,26887.28,533.71,4,0,0,0.17,4.63,0,1,3
1175,18,Female,North,Online,71,66029.57,491.98,4,1,1,0.386,4.48,0,1,3
1176,35,Female,West,Retail,30,52582.08,430.63,3,1,2,0.77,3.73,0,0,0
1177,34,Male,West,Retail,54,80694.67,1041.29,4,0,1,0.764,4.1,0,1,1
1178,27,Female,West,Retail,67,59208.35,838.47,3,0,1,0.36,4.36,0,0,1
1179,31,Female,South,Retail,59,82486.13,1048.25,2,0,1,0.974,4.73,0,1,1
1180,19,Male,East,Retail,21,69137.03,533.71,3,2,1,0.126,3.8,0,0,0
1181,49,Female,East,Online,59,59310.604999999996,824.66,3,0,2,0.855,5.0,0,1,1
1182,66,Female,South,Retail,30,74178.05,305.86,3,1,3,0.979,3.99,0,1,0
1183,53,Male,East,Retail,2,74293.05,563.44,4,1,3,0.573,4.49,0,1,2
1184,41,Female,East,Retail,54,68494.38,577.7,0,1,0,0.06,3.43,0,0,0
1185,39,Male,South,Online,60,18738.58,253.45,3,0,2,0.921,4.78,0,1,3
1186,33,Female,South,Online,25,42313.91,430.93,2,1,2,0.437,3.86,0,0,0
1187,25,Male,South,Retail,33,84913.91,520.39,4,0,5,0.172,4.3,0,1,2
1188,49,Female,West,Online,26,37392.97,226.87,3,0,1,0.891,5.0,0,1,2
1189,47,Male,West,Online,9,75884.3,874.08,0,0,3,0.427,4.33,0,0,0
1190,18,Female,West,Retail,71,72716.15,393.68,2,1,0,0.499,3.6,0,0,3
1191,39,Female,West,Online,2,46936.46,391.22,7,0,2,0.571,4.11,0,1,2
1192,32,Male,South,Online,40,24085.83,173.82,1,1,1,0.907,4.21,0,1,3
1193,26,Female,West,Online,2,49759.57,328.02,2,0,1,0.504,4.58,0,1,2
1194,54,Other,North,Online,49,97404.27,696.27,3,0,1,0.888,4.61,0,1,1
1195,45,Female,West,Retail,64,44461.01,552.39,1,0,3,0.17,3.67,0,0,3
1196,50,Male,South,Online,46,45703.37,439.52,2,0,5,0.617,5.0,0,1,3
1197,55,Female,South,Online,44,42043.52,315.34,4,1,3,0.526,4.84,0,1,3
1198,69,Male,North,Online,59,81866.12,1066.87,2,2,2,0.325,3.81,0,0,1
1199,59,Male,North,Online,70,55627.52,315.58,2,0,0,0.213,3.84,0,0,3
1200,50,Female,South,Online,62,48733.69,635.85,2,0,0,0.07,5.0,0,0,3
1201,63,Female,East,Online,17,85442.53,517.72,1,0,1,0.262,5.0,0,0,2
1202,42,Female,North,Online,40,70430.89,917.11,5,0,2,0.681,4.64,0,1,1
1203,69,Male,West,Online,59,43452.78,220.86,4,0,0,0.278,5.0,0,1,3
1204,57,Female,North,Online,21,37975.49,361.01,5,0,1,0.728,4.42,0,1,2
1205,51,Female,West,Online,48,80847.06,870.96,5,0,1,0.875,4.19,0,1,1
1206,64,Male,South,Online,2,60302.19,551.48,6,0,0,0.694,4.88,0,1,2
1207,44,Female,South,Online,63,32116.85,505.16,3,1,0,0.805,3.52,0,0,3
1208,55,Male,North,Online,44,27903.92,189.84,1,1,2,0.573,3.48,0,0,0
1209,32,Male,West,Online,53,39911.3,357.69,3,0,3,0.947,4.68,0,1,3
1210,68,Female,East,Online,59,37689.28,530.69,5,1,3,0.763,4.28,0,1,3
1211,50,Other,North,Retail,16,23170.61,300.07,2,1,1,0.323,3.48,0,0,0
1212,58,Male,North,Online,32,40208.87,397.36,6,0,2,0.723,4.44,0,1,2
1213,41,Male,East,Retail,61,43456.55,446.37,5,0,1,0.672,4.0,0,1,3
1214,63,Male,West,Retail,12,51671.74,591.24,1,1,0,0.751,4.33,0,1,0
1215,21,Female,North,Online,59,90472.38,1057.9,4,0,0,0.319,4.4,0,1,1
1216,23,Male,North,Online,21,55196.82,699.79,3,0,1,0.51,5.0,0,1,2
1217,44,Female,East,Online,41,56983.65,711.64,2,0,4,0.88,4.2,0,1,1
1218,56,Other,North,Online,37,69166.6,582.29,3,0,2,0.976,4.37,0,1,3
1219,60,Male,South,Online,49,59310.604999999996,622.2,8,0,1,0.36,4.62,0,1,1
1220,40,Female,North,Online,60,67202.75,675.66,2,1,3,0.487,3.15,0,0,0
1221,51,Female,South,Retail,25,65051.07,326.39,3,1,2,0.331,4.09,0,0,0
1222,46,Female,East,Online,13,62206.59,729.64,3,2,1,0.718,4.11,0,1,0
1223,67,Male,South,Retail,31,109796.39,1084.56,4,1,0,0.039,4.47,0,1,1
1224,52,Male,South,Retail,44,76400.27,369.88,2,0,0,0.954,4.95,0,1,3
1225,39,Male,South,Online,54,40529.0,515.18,3,1,2,0.549,4.51,0,1,3
1226,68,Female,East,Partner,54,66664.0,486.36,4,3,2,0.271,4.59,0,1,3
1227,23,Female,North,Partner,25,45748.74,230.02,2,1,3,0.037,3.45,0,0,0
1228,69,Male,North,Online,67,68032.51,709.1,1,0,1,0.561,4.59,0,1,3
1229,26,Male,North,Online,6,35246.63,388.76,3,1,0,0.586,4.47,0,1,2
1230,32,Female,West,Online,9,40059.97,350.15,3,0,0,0.695,4.49,0,1,2
1231,60,Male,East,Online,2,66190.34,228.3,2,1,0,0.525,3.93,0,1,0
1232,56,Male,North,Online,66,77958.04,782.02,3,1,2,0.516,4.39,0,1,1
1233,68,Female,South,Online,13,69047.6,259.36,2,0,2,0.304,4.64,0,0,2
1234,56,Male,South,Online,43,75374.11,1035.77,2,1,1,0.194,3.64,0,0,1
1235,51,Male,North,Retail,58,66728.73,518.38,1,1,1,0.251,3.22,0,0,0
1236,36,Male,West,Online,55,63104.93,840.63,1,0,3,0.375,4.06,0,0,1
1237,18,Male,West,Online,68,50933.52,271.17,4,1,1,0.773,3.93,0,1,3
1238,24,Female,North,Online,4,74634.03,329.21,4,0,0,0.118,5.0,0,1,2
1239,33,Female,North,Retail,29,78447.83,662.34,2,0,2,0.644,3.98,0,1,0
1240,20,Female,South,Retail,36,58863.92,702.87,8,2,1,0.038,4.03,0,1,1
1241,44,Male,East,Online,50,57895.33,795.21,1,0,1,0.043,3.62,0,0,0
1242,58,Female,West,Retail,45,88645.3,821.52,3,2,2,0.274,3.01,0,0,0
1243,68,Male,South,Online,40,59632.41,463.43,3,1,3,0.357,3.68,0,0,0
1244,43,Female,South,Retail,22,61362.35,269.97,2,0,0,0.19,4.47,0,0,2
1245,63,Male,North,Retail,8,68716.07,638.76,3,1,1,0.886,3.81,0,1,0
1246,69,Female,North,Online,31,58239.49,457.88,5,0,2,0.305,4.66,0,1,2
1247,62,Male,North,Retail,19,45233.87,599.79,3,1,1,0.468,3.37,0,0,0
1248,42,Male,South,Retail,40,66803.38,605.97,2,1,0,0.994,4.14,0,1,3
1249,34,Female,East,Retail,57,59302.41,768.71,2,1,1,0.254,4.07,0,0,1
1250,68,Male,North,Online,40,93160.5,1145.75,2,0,1,0.619,4.33,0,0,1
1251,30,Male,North,Retail,42,74192.07,379.69,1,1,2,0.747,4.15,0,1,3
1252,39,Female,West,Online,3,49281.32,386.03,4,0,1,0.271,3.54,0,0,0
1253,21,Female,West,Retail,46,73123.08,959.85,5,1,2,0.057,3.9,0,1,1
1254,59,Male,East,Retail,32,65541.59,552.93,4,1,2,0.791,4.33,0,1,2
1255,51,Female,East,Online,9,83569.67,759.94,6,0,0,0.289,3.69,0,0,2
1256,22,Female,East,Online,16,50559.82,634.41,4,0,3,0.321,4.8,0,1,2
1257,29,Female,South,Online,56,63396.17,414.46,2,0,2,0.415,3.86,0,0,3
1258,46,Female,North,Online,66,59310.604999999996,533.71,2,0,0,0.039,4.3,0,0,3
1259,46,Female,South,Online,37,61052.63,533.71,5,0,0,0.851,5.0,0,1,2
1260,59,Female,East,Online,70,44066.42,466.18,3,0,0,0.863,4.34,0,1,3
1261,31,Female,East,Retail,13,70366.41,484.1,7,0,3,0.871,5.0,0,1,2
1262,66,Female,East,Online,22,67523.36,613.78,1,1,0,0.183,4.05,0,0,0
1263,41,Male,East,Online,67,83134.03,439.25,5,0,1,0.976,4.63,0,1,3
1264,60,Male,North,Retail,13,59819.53,250.2,4,0,1,0.661,5.0,0,1,2
1265,30,Male,East,Online,47,52586.89,457.7,2,1,0,0.593,4.52,0,1,3
1266,19,Female,West,Online,16,74207.3,526.31,3,1,2,0.722,4.22,0,1,2
1267,20,Male,East,Retail,24,45704.32,470.87,1,1,1,0.756,3.89,0,1,0
1268,37,Female,East,Partner,34,79529.72,358.14,3,0,0,0.416,3.87,0,0,0
1269,67,Female,North,Retail,26,79491.16,432.3,2,0,2,0.584,3.69,0,0,0
1270,20,Other,West,Online,63,82631.02,580.18,1,1,1,0.585,4.78,0,1,3
1271,37,Male,South,Online,70,66779.21,580.33,0,1,0,0.008,5.0,0,0,3
1272,23,Female,South,Partner,36,51243.07,330.69,1,1,1,0.01,4.18,0,0,0
1273,66,Female,South,Retail,38,61965.38,350.37,3,0,4,0.471,3.44,0,0,0
1274,53,Male,North,Retail,4,66841.24,628.07,1,1,3,0.558,3.57,0,0,0
1275,57,Female,West,Retail,17,49917.45,566.51,3,0,0,0.707,4.24,0,1,2
1276,55,Male,East,Online,3,83996.09,858.95,8,0,0,0.753,4.62,0,1,2
1277,52,Female,South,Online,61,70441.52,497.45,1,0,0,0.586,4.11,0,1,3
1278,58,Female,West,Retail,17,43939.99,553.34,1,1,3,0.284,4.22,0,0,0
1279,18,Male,North,Retail,25,59310.604999999996,917.63,1,1,2,0.619,4.16,0,1,1
1280,63,Male,South,Online,60,61753.01,694.51,2,2,2,0.26,4.53,0,0,3
1281,56,Male,East,Retail,51,40306.15,306.69,5,2,0,0.818,3.86,0,1,3
1282,56,Male,North,Online,45,45055.43,300.56,2,0,2,0.423,4.54,0,0,3
1283,38,Female,East,Partner,3,86780.1,706.64,3,0,1,0.895,4.94,0,1,2
1284,59,Male,West,Online,40,59310.604999999996,611.57,2,0,2,0.128,4.95,0,0,3
1285,37,Male,East,Retail,40,78170.73,876.18,4,0,3,0.705,3.84,0,1,1
1286,20,Female,North,Online,23,83747.56,556.25,5,0,1,0.429,4.87,0,1,2
1287,65,Female,East,Retail,53,81899.08,479.86,5,0,4,0.127,4.5,0,1,3
1288,30,Female,South,Retail,66,70024.49,476.77,4,0,1,0.559,4.77,0,1,3
1289,23,Female,East,Online,19,65922.75,334.74,2,0,0,0.212,4.63,0,0,2
1290,50,Male,East,Retail,24,69717.54,567.93,1,0,2,0.292,5.0,0,0,2
1291,30,Female,North,Retail,23,73248.28,271.05,1,0,2,0.456,3.94,0,0,0
1292,62,Male,North,Retail,60,46651.24,514.06,2,0,1,0.364,4.04,0,0,3
1293,41,Female,North,Online,6,73175.26,473.48,7,0,2,0.389,4.28,0,1,2
1294,18,Other,North,Retail,64,86255.1,897.03,4,1,0,0.397,4.2,0,1,1
1295,67,Female,South,Retail,56,56285.3,829.93,2,2,2,0.017,3.89,0,0,1
1296,44,Female,North,Retail,35,54361.54,698.26,3,1,0,0.367,4.07,0,0,1
1297,31,Female,West,Online,42,68577.83,533.71,6,1,2,0.394,4.79,0,1,2
1298,53,Male,West,Retail,64,48306.16,423.27,3,1,4,0.593,3.98,0,1,3
1299,45,Female,North,Online,55,36297.26,425.75,1,1,2,0.481,3.99,0,0,3
1300,19,Female,South,Online,20,80658.94,1031.46,2,3,0,0.173,2.88,0,0,0
1301,57,Other,East,Online,4,51882.88,435.33,4,0,2,0.588,5.0,0,1,2
1302,38,Female,East,Online,47,60332.07,308.65,1,1,1,0.035,4.1,0,0,3
1303,54,Male,East,Online,11,49017.75,555.14,2,0,1,0.333,5.0,0,0,2
1304,64,Female,West,Online,7,82981.59,295.15,2,2,1,0.62,3.51,0,0,0
1305,49,Male,East,Retail,70,75357.17,915.23,5,0,1,0.624,4.33,0,1,1
1306,52,Male,East,Online,34,55666.69,285.62,0,1,3,0.18,3.63,0,0,0
1307,31,Male,East,Online,47,38761.85,533.71,3,2,2,0.339,4.7,0,0,3
1308,30,Female,East,Retail,16,53755.26,620.71,3,1,0,0.458,4.86,0,0,2
1309,39,Male,South,Partner,8,70262.75,730.45,3,0,1,0.411,4.99,0,0,2
1310,62,Male,East,Retail,5,63395.44,577.16,2,0,2,0.685,4.08,0,1,0
1311,45,Male,West,Retail,26,61963.76,761.33,2,1,1,0.74,5.0,0,1,2
1312,36,Female,South,Partner,1,63810.58,757.95,4,1,1,0.041,5.0,0,1,2
1313,58,Female,North,Retail,30,73658.33,622.33,3,0,1,0.745,4.38,0,1,2
1314,62,Male,East,Partner,24,59246.53,811.7,4,1,1,0.879,4.35,0,1,1
1315,64,Male,West,Partner,38,68100.24,522.25,3,0,1,0.914,5.0,0,1,2
1316,33,Female,West,Online,42,42235.45,303.45,0,0,1,0.056,3.43,0,0,0
1317,54,Male,East,Retail,22,105969.31,1273.91,4,2,2,0.884,4.41,0,1,1
1318,48,Female,West,Retail,33,54890.53,445.55,4,1,2,0.164,4.7,0,1,2
1319,41,Male,South,Retail,6,63664.67,781.7,1,0,1,0.338,4.19,0,0,0
1320,38,Female,South,Retail,22,70196.38,323.78,6,0,1,0.382,3.62,0,0,2
1321,23,Male,South,Online,70,52605.77,304.4,3,1,4,0.299,4.15,0,0,3
1322,32,Female,South,Online,71,60140.85,357.97,3,0,1,0.295,4.0,0,0,3
1323,46,Male,East,Retail,35,59922.15,609.54,1,0,1,0.169,3.68,0,0,0
1324,64,Female,West,Retail,67,43547.31,607.18,5,1,2,0.659,4.43,0,1,3
1325,63,Other,South,Retail,36,67894.61,553.63,4,0,1,0.58,5.0,0,1,2
1326,27,Female,North,Retail,9,30314.01,147.94,6,0,3,0.614,4.45,0,1,2
1327,53,Male,West,Retail,62,91548.75,712.7,5,1,3,0.521,4.75,0,1,1
